budget,revenue,runtime,rating,poster_brightness,poster_saturation,poster_dom_r,poster_dom_g,poster_dom_b,num_production_companies,num_production_countries,budget_per_minute,num_genres,is_action,is_animation,is_comedy,is_drama,is_scifi,num_cast,has_cast,num_directors,release_year,release_month,is_summer,is_holiday,is_weekend_month,movie_age,decade,num_keywords,has_keywords,in_collection,is_english
16.588099342704055,15.439270617061927,88,5.6,221.43,60.06,181.0,204.0,213.0,9,3,0.18850112889436427,3,0,0,0,0,0,5,1,1,2004,10,0,0,0,20,2000,3,1,0,1
15.955576839107596,15.42527961556376,104,5.181,198.4,128.89,183.0,148.0,115.0,3,1,0.15341900806834227,4,0,0,1,0,0,5,1,1,2004,2,0,0,0,20,2000,6,1,0,1
16.951004817371683,15.481362451661582,87,3.4,220.31,60.03,218.0,173.0,190.0,8,2,0.1948391358318584,1,0,0,1,0,0,5,1,1,2004,5,1,0,0,20,2000,0,0,1,0
17.370858648025116,15.62630618435472,88,7.5,156.77,163.51,156.0,67.0,64.0,1,1,0.19739612100028542,3,0,1,0,0,0,5,1,1,2004,12,0,1,1,20,2000,3,1,1,0
14.88022163978423,15.38412668421143,195,7.309,173.29,96.53,118.0,138.0,162.0,3,1,0.07630882892197041,1,0,0,0,1,0,5,1,1,2004,12,0,1,1,20,2000,6,1,0,0
15.201805169084134,15.363073279446224,87,6.849,106.32,140.45,106.0,67.0,39.0,2,1,0.1747333927480935,2,0,0,0,1,0,5,1,1,2004,12,0,1,1,20,2000,10,1,0,1
16.52356082573315,15.303026681907903,95,6.498,189.32,88.58,134.0,173.0,183.0,2,3,0.17393221921824367,4,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,19,1,0,1
10.736418414365376,15.17918091544622,83,6.984,184.11,112.4,183.0,143.0,106.0,6,7,0.12935443872729369,1,0,0,0,1,0,5,1,1,2004,3,0,0,0,20,2000,19,1,0,0
15.76142084987672,15.293763807762092,106,5.824,119.08,90.47,114.0,98.0,73.0,5,1,0.14869264952713887,3,1,0,0,0,0,5,1,1,2004,12,0,1,1,20,2000,0,0,0,0
15.319588176962746,15.341567078850604,186,6.704,223.07,18.01,222.0,214.0,215.0,2,1,0.08236337729549864,4,1,0,0,1,0,5,1,1,2004,6,1,0,0,20,2000,11,1,0,0
17.356469910987094,15.14596234502956,75,6.9,184.27,122.16,170.0,140.0,114.0,7,1,0.23141959881316126,2,0,1,0,0,0,5,1,1,2004,7,1,0,1,20,2000,0,0,1,0
15.319588176962746,15.14105122643845,117,7.024,178.54,61.69,145.0,166.0,177.0,3,1,0.13093665108515168,1,0,0,0,1,0,5,1,1,2004,7,1,0,1,20,2000,6,1,0,0
16.300417291085605,15.160867553325572,150,7.0,193.67,51.89,187.0,181.0,165.0,3,1,0.10866944860723736,3,0,0,1,1,0,5,1,1,2004,12,0,1,1,20,2000,0,0,0,0
12.765691290604371,15.076582341030594,85,6.802,157.18,120.61,90.0,130.0,141.0,4,2,0.15018460341887496,1,0,0,0,0,0,5,1,2,2004,12,0,1,1,20,2000,13,1,0,1
14.797117383588043,15.076992831169791,90,5.806,189.31,91.38,180.0,158.0,135.0,2,1,0.16441241537320048,2,0,0,0,0,0,5,1,2,2004,11,0,1,0,20,2000,0,0,0,0
16.384298768361326,15.062941622805624,100,5.6,180.82,128.62,157.0,130.0,118.0,1,1,0.16384298768361327,1,0,0,1,0,0,5,1,1,2004,4,0,0,0,20,2000,16,1,0,1
16.300417291085605,15.0404494301739,88,7.822,201.58,39.13,200.0,183.0,177.0,3,2,0.18523201467142733,3,0,0,0,1,0,5,1,1,2004,10,0,0,0,20,2000,9,1,0,0
14.77102238760702,15.02996414648753,103,4.374,131.77,108.9,128.0,105.0,84.0,2,1,0.14340798434569924,4,0,0,0,0,0,5,1,1,2004,1,0,0,0,20,2000,10,1,0,0
16.384298768361326,15.029724838875158,90,4.3,202.86,32.6,199.0,183.0,187.0,3,1,0.18204776409290363,1,0,0,1,0,0,5,1,2,2004,12,0,1,1,20,2000,3,1,0,0
16.52356082573315,14.98564939453758,95,6.1,92.33,108.3,74.0,85.0,72.0,3,2,0.17393221921824367,4,0,0,0,1,1,5,1,1,2004,10,0,0,0,20,2000,4,1,0,1
12.369640274949914,14.9869670920483,92,5.4,150.77,127.67,123.0,101.0,105.0,2,1,0.1344526116842382,3,0,0,1,0,0,5,1,1,2004,2,0,0,0,20,2000,0,0,1,0
15.830413711839864,15.02376856766872,110,6.4,150.63,163.28,150.0,103.0,56.0,1,1,0.14391285192581693,2,0,0,0,1,0,5,1,1,2004,11,0,1,0,20,2000,11,1,1,1
16.837154262023837,14.937382563198708,115,6.264,67.47,49.34,66.0,58.0,58.0,9,1,0.14641003706107686,2,1,0,1,0,0,5,1,1,2004,1,0,0,0,20,2000,3,1,1,0
15.424948670398354,14.995999563789605,74,6.025,172.47,153.1,136.0,103.0,115.0,2,1,0.20844525230268046,4,0,1,1,0,0,5,1,1,2004,2,0,0,0,20,2000,3,1,0,1
14.220976332738882,14.974810525284225,116,7.75,161.09,155.12,160.0,122.0,55.0,7,4,0.12259462355809381,1,0,0,0,1,0,5,1,1,2004,2,0,0,0,20,2000,11,1,0,0
14.77102238760702,14.967979835279014,105,7.592,171.09,148.74,153.0,142.0,84.0,5,2,0.14067640369149542,1,0,0,0,0,0,5,1,1,2004,7,1,0,1,20,2000,13,1,0,1
13.185664883754493,14.914123179965662,92,7.024,170.36,92.78,170.0,134.0,112.0,7,2,0.14332244438863578,3,0,0,0,1,0,5,1,1,2004,1,0,0,0,20,2000,18,1,0,1
14.077875591662238,14.88022163978423,162,5.6,82.33,179.15,82.0,30.0,27.0,1,1,0.086900466615199,3,1,0,0,1,0,5,1,1,2004,7,1,0,1,20,2000,2,1,0,0
16.118095750958314,14.86436766698526,130,5.9,179.91,73.23,178.0,158.0,139.0,4,1,0.12398535193044857,1,0,0,0,1,0,5,1,1,2004,11,0,1,0,20,2000,8,1,0,0
17.370858648025116,14.860902081831544,91,5.3,168.94,79.36,151.0,150.0,139.0,3,3,0.1908885565717046,3,0,1,0,0,1,5,1,2,2004,3,0,0,0,20,2000,8,1,0,0
16.384298768361326,14.835566533726608,99,5.545,190.1,173.19,95.0,163.0,134.0,1,1,0.1654979673571851,1,0,0,1,0,0,5,1,1,2004,11,0,1,0,20,2000,2,1,0,0
14.690979711984754,14.77102238760702,85,6.3,209.16,42.37,206.0,186.0,186.0,3,2,0.17283505543511476,1,0,0,1,0,0,5,1,1,2004,10,0,0,0,20,2000,1,1,0,1
16.118095750958314,14.765820807889137,84,7.4,151.38,159.63,149.0,115.0,51.0,1,1,0.19188209227331327,2,0,0,0,0,0,5,1,1,2004,1,0,0,0,20,2000,12,1,0,1
17.249497794707484,14.731801689838347,109,7.2,89.01,50.13,83.0,72.0,77.0,2,1,0.15825227334594022,4,1,0,1,0,1,5,1,1,2004,4,0,0,0,20,2000,0,0,1,0
14.80876270134486,14.550359505930793,98,6.8,190.77,85.35,143.0,169.0,173.0,1,1,0.1511098234831108,2,0,0,1,1,0,5,1,1,2004,9,0,0,0,20,2000,17,1,0,0
15.009433329466964,14.5145592900615,105,6.0,99.96,120.23,87.0,76.0,74.0,3,2,0.14294698409016154,1,0,0,0,1,0,5,1,1,2004,7,1,0,1,20,2000,0,0,0,0
14.914123179965662,14.527256700529422,101,5.6,181.31,114.08,175.0,154.0,106.0,3,2,0.14766458594025408,2,0,0,0,1,0,5,1,1,2004,8,0,0,0,20,2000,6,1,0,1
15.109895749283234,14.529963157631553,116,7.225,79.52,108.18,70.0,72.0,60.0,1,1,0.13025772197657962,3,0,0,1,0,0,5,1,1,2004,9,0,0,0,20,2000,7,1,1,0
16.52356082573315,14.464793099017449,89,5.336,133.13,131.99,127.0,89.0,90.0,5,1,0.18565798680599044,2,0,0,1,0,0,5,1,1,2004,9,0,0,0,20,2000,17,1,0,1
15.299385474180372,14.561184721604835,90,5.511,138.78,135.58,138.0,88.0,78.0,1,1,0.16999317193533747,2,0,0,1,0,0,5,1,1,2004,11,0,1,0,20,2000,4,1,0,0
16.118095750958314,14.42596122094344,119,6.778,23.85,94.97,22.0,21.0,7.0,1,1,0.1354461827811623,1,0,0,0,1,0,5,1,1,2004,9,0,0,0,20,2000,7,1,0,1
16.34323728477552,14.446092203103,142,6.4,179.12,105.83,174.0,153.0,102.0,1,1,0.11509322031532056,4,0,0,1,1,0,5,1,1,2004,5,1,0,0,20,2000,7,1,0,0
16.341239282272525,14.389660215676734,97,6.9,150.16,73.91,129.0,134.0,127.0,3,2,0.168466384353325,2,0,0,0,1,0,5,1,1,2004,2,0,0,0,20,2000,7,1,0,1
16.52356082573315,14.456631017350247,86,6.278,136.22,167.37,136.0,85.0,48.0,2,1,0.19213442820619941,4,1,0,0,1,0,5,1,1,2004,6,1,0,0,20,2000,3,1,0,0
16.41820031748273,14.330375213846969,100,5.7,183.31,59.26,172.0,160.0,157.0,8,3,0.16418200317482728,4,0,0,0,1,0,5,1,1,2004,10,0,0,0,20,2000,3,1,0,1
16.34323728477552,14.37681121143056,93,5.512,149.78,69.91,144.0,126.0,119.0,6,1,0.17573373424489805,2,0,0,1,0,0,5,1,1,2004,8,0,0,0,20,2000,15,1,0,1
15.201805169084134,14.365026946793552,0,6.853,203.04,99.5,151.0,171.0,176.0,2,1,0.0,4,0,1,1,0,0,5,1,1,2004,12,0,1,1,20,2000,6,1,1,0
16.906553056777135,14.32041669609417,105,7.0,205.63,58.15,190.0,187.0,179.0,6,2,0.1610147910169251,2,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,12,1,0,1
16.257857680289998,14.317928132948447,93,5.295,89.67,127.99,51.0,89.0,61.0,1,1,0.17481567398161288,2,0,0,0,0,0,5,1,1,2004,10,0,0,0,20,2000,6,1,0,0
14.646544881081706,14.281209309506002,85,4.391,213.59,35.62,213.0,200.0,193.0,2,1,0.17231229271860832,1,0,0,1,0,0,5,1,1,2004,2,0,0,0,20,2000,1,1,0,1
13.815511557963774,14.26952707158256,70,5.532,164.1,166.85,163.0,78.0,55.0,1,1,0.1973644508280539,3,0,0,0,1,0,5,1,1,2004,7,1,0,1,20,2000,34,1,0,1
16.213405921671733,14.255712624254468,109,5.7,219.14,147.43,96.0,154.0,213.0,7,6,0.1487468433180893,2,0,0,0,1,0,5,1,3,2004,12,0,1,1,20,2000,9,1,0,1
15.687312888712007,14.25309171357271,96,6.374,93.03,52.78,92.0,86.0,78.0,3,1,0.16340950925741674,2,0,0,0,1,0,5,1,1,2004,7,1,0,1,20,2000,7,1,0,1
16.26002923361488,14.232728332139308,115,6.0,148.68,101.49,129.0,139.0,123.0,4,1,0.14139155855317287,2,0,0,1,1,0,5,1,1,2004,10,0,0,0,20,2000,9,1,0,0
16.300417291085605,14.215249301698991,103,5.92,104.62,204.72,104.0,21.0,25.0,3,4,0.15825647855422917,2,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,3,1,0,1
16.213405921671733,14.209116962099747,105,6.2,89.06,154.03,89.0,51.0,33.0,5,2,0.154413389730207,2,0,0,0,1,0,5,1,1,2004,6,1,0,0,20,2000,4,1,0,1
15.894952224644102,14.220976332738882,139,5.11,147.42,137.35,123.0,107.0,88.0,3,2,0.11435217427801513,2,0,0,1,1,0,5,1,1,2004,7,1,0,1,20,2000,3,1,0,1
16.26002923361488,14.175423753103471,99,6.835,53.02,45.6,51.0,49.0,45.0,2,1,0.16424271953146344,2,0,0,1,1,0,5,1,1,2004,1,0,0,0,20,2000,0,0,1,0
16.118095750958314,14.195309079323188,105,6.7,65.16,80.76,64.0,47.0,39.0,8,1,0.1535056738186506,3,1,1,0,0,1,5,1,1,2004,4,0,0,0,20,2000,12,1,1,0
17.0926553286923,14.158353884592977,92,6.5,172.05,70.02,127.0,152.0,170.0,4,2,0.18578973183361194,2,0,0,0,1,0,5,1,1,2004,11,0,1,0,20,2000,1,1,0,0
16.45635208067428,14.140774501400813,128,6.1,194.52,41.54,192.0,178.0,179.0,1,1,0.1285652506302678,4,0,0,1,1,0,5,1,1,2004,9,0,0,0,20,2000,6,1,0,1
16.52356082573315,14.111845833233566,104,6.3,144.53,46.24,141.0,141.0,129.0,1,1,0.15888039255512643,3,1,0,1,0,0,5,1,1,2004,4,0,0,0,20,2000,0,0,0,0
14.731801689838347,14.0225255403564,97,7.27,209.81,30.36,200.0,197.0,198.0,3,1,0.1518742442251376,3,0,0,1,1,0,5,1,1,2004,9,0,0,0,20,2000,14,1,0,1
16.118095750958314,14.02090064501291,91,6.4,198.16,195.36,197.0,32.0,32.0,2,1,0.17712193132921225,1,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,11,1,0,1
12.899222326086994,13.96690114652738,112,7.05,120.42,125.9,69.0,92.0,112.0,2,1,0.11517162791149102,2,0,0,1,1,0,5,1,1,2004,2,0,0,0,20,2000,9,1,0,1
16.26002923361488,13.9247254360147,150,5.9,148.33,188.85,147.0,34.0,46.0,3,1,0.10840019489076587,2,0,0,1,1,0,5,1,1,2004,9,0,0,0,20,2000,4,1,0,0
13.45883704259595,13.910821646859096,162,7.511,73.06,51.91,72.0,62.0,62.0,3,1,0.08307924100367871,2,0,0,0,1,0,5,1,1,2004,8,0,0,0,20,2000,5,1,0,0
16.118095750958314,13.888261824494698,98,7.7,205.55,201.64,43.0,156.0,192.0,3,3,0.1644703648056971,1,0,0,0,1,0,5,1,1,2004,9,0,0,0,20,2000,13,1,0,0
16.811242881518265,13.85427635996886,96,5.1,105.95,178.13,105.0,46.0,30.0,2,2,0.1751171133491486,2,1,0,0,0,0,5,1,1,2004,10,0,0,0,20,2000,11,1,0,1
16.384298768361326,13.652992804936396,90,6.2,178.65,128.48,155.0,116.0,117.0,6,1,0.18204776409290363,1,0,0,1,0,0,5,1,1,2004,6,1,0,0,20,2000,0,0,0,0
13.621026132459448,13.621026132459448,105,5.701,95.03,96.81,88.0,72.0,53.0,4,1,0.1297240584043757,1,0,0,1,0,0,5,1,2,2004,12,0,1,1,20,2000,6,1,0,0
16.52356082573315,13.57188237183962,108,6.3,86.25,101.11,74.0,82.0,62.0,3,2,0.15299593357160324,3,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,0,0,0,0
16.34323728477552,13.562799154367568,106,6.6,204.73,73.82,201.0,173.0,163.0,1,3,0.15418148381863697,2,0,0,1,0,0,5,1,1,2004,9,0,0,0,20,2000,3,1,0,1
16.52356082573315,13.641397618100209,89,2.6,108.04,217.92,108.0,20.0,6.0,2,1,0.18565798680599044,3,1,0,0,1,0,5,1,1,2004,11,0,1,0,20,2000,0,0,0,1
13.122365377402328,13.31123675738684,90,6.846,190.62,59.24,154.0,180.0,189.0,1,1,0.14580405974891475,2,0,0,0,1,0,5,1,1,2004,8,0,0,0,20,2000,20,1,0,1
16.380459992348886,13.261556462358609,96,4.6,90.98,163.87,87.0,42.0,40.0,1,4,0.17062979158696756,2,0,0,0,0,0,5,1,1,2004,11,0,1,0,20,2000,4,1,0,1
8.853808274977197,13.209342587209932,77,6.762,56.61,23.27,54.0,55.0,49.0,1,1,0.11498452305165191,3,0,0,0,1,1,5,1,1,2004,10,0,0,0,20,2000,9,1,0,1
13.652992804936396,13.61698644583162,108,6.8,199.24,98.59,173.0,155.0,156.0,1,1,0.12641660004570737,3,0,0,1,1,0,5,1,1,2004,1,0,0,0,20,2000,21,1,0,1
16.837154262023837,13.201786200681534,90,5.622,116.45,109.76,100.0,91.0,102.0,4,1,0.18707949180026487,2,1,0,1,0,0,5,1,1,2004,9,0,0,0,20,2000,0,0,0,1
16.454567959008102,13.165267682410498,91,6.0,121.0,170.62,120.0,62.0,44.0,9,1,0.18081942812096816,1,1,0,0,0,0,5,1,1,2004,12,0,1,1,20,2000,4,1,0,1
16.118095750958314,13.08645014848972,100,6.629,102.96,119.88,102.0,74.0,57.0,10,1,0.16118095750958314,3,0,0,0,1,0,5,1,1,2004,2,0,0,0,20,2000,0,0,0,0
15.319588176962746,12.977735214158484,90,5.014,67.68,93.14,40.0,52.0,67.0,6,2,0.17021764641069717,2,1,0,0,0,0,5,1,1,2004,5,1,0,0,20,2000,10,1,0,1
11.25845893116321,13.155664682301284,125,6.779,47.45,49.72,47.0,36.0,35.0,5,4,0.09006767144930568,1,0,0,0,0,0,5,1,3,2004,8,0,0,0,20,2000,1,1,1,0
14.731801689838347,12.919024904363686,82,6.2,185.93,56.13,184.0,165.0,160.0,2,1,0.17965611816876034,2,0,0,0,1,0,5,1,1,2004,8,0,0,0,20,2000,1,1,0,0
15.607270193858982,12.873560934302336,97,6.337,157.22,187.52,155.0,106.0,17.0,5,1,0.1608996927201957,2,0,0,1,1,0,5,1,1,2004,5,1,0,0,20,2000,2,1,0,1
16.52356082573315,12.969978803759687,99,5.517,154.23,82.72,112.0,141.0,154.0,6,3,0.16690465480538536,4,1,0,0,0,1,5,1,1,2004,1,0,0,0,20,2000,0,0,0,0
15.894952224644102,13.122365377402328,96,2.8,56.12,85.46,54.0,45.0,44.0,1,2,0.1655724190067094,1,0,0,0,0,0,5,1,1,2004,11,0,1,0,20,2000,0,0,0,1
16.557962250196052,13.179777203068344,84,5.2,118.64,95.9,113.0,98.0,88.0,1,0,0.19711859821661967,2,0,0,1,0,0,5,1,1,2004,12,0,1,1,20,2000,0,0,0,1
16.26002923361488,12.87258576761271,99,6.3,140.79,154.15,135.0,75.0,66.0,7,1,0.16424271953146344,2,0,0,1,1,0,5,1,1,2004,2,0,0,0,20,2000,6,1,0,0
14.508658238524095,12.83897341399337,90,5.6,99.04,109.63,88.0,71.0,71.0,2,1,0.16120731376137884,1,0,0,0,0,0,5,1,2,2004,4,0,0,0,20,2000,2,1,0,1
14.77102238760702,12.864514503201022,107,5.65,42.53,92.66,29.0,34.0,42.0,7,4,0.13804693820193478,2,0,0,0,0,0,5,1,1,2004,11,0,1,0,20,2000,1,1,0,0
16.118095750958314,12.808334591758411,108,6.456,130.62,73.48,129.0,104.0,99.0,5,1,0.1492416273236881,1,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,0,0,0,1
16.52356082573315,12.825026850323692,80,5.7,77.97,166.37,77.0,54.0,37.0,3,2,0.20654451032166438,4,1,0,0,0,0,5,1,1,2004,2,0,0,0,20,2000,11,1,0,1
16.52356082573315,12.778864108924802,96,6.1,157.59,127.74,155.0,102.0,102.0,9,2,0.17212042526805363,5,1,0,0,1,0,5,1,1,2004,6,1,0,0,20,2000,0,0,0,0
12.206077645517674,12.7544425780685,90,5.242,71.02,168.79,26.0,45.0,69.0,1,1,0.13562308495019637,3,0,0,0,0,0,5,1,1,2004,9,0,0,0,20,2000,8,1,1,1
16.118095750958314,12.75130259456002,77,4.762,82.47,50.92,82.0,70.0,67.0,2,1,0.20932591884361448,1,0,0,0,1,0,5,1,1,2004,1,0,0,0,20,2000,6,1,0,0
13.815511557963774,12.70126266787564,96,7.0,230.32,20.45,229.0,215.0,217.0,2,1,0.14391157872878932,1,0,0,0,1,0,5,1,1,2004,3,0,0,0,20,2000,15,1,0,0
16.118095750958314,12.729670357818154,90,5.8,192.0,45.43,191.0,187.0,178.0,2,1,0.1790899527884257,1,0,0,0,1,0,5,1,1,2004,1,0,0,0,20,2000,2,1,0,1
15.86963441986494,12.696381226866254,109,6.3,139.5,68.72,137.0,127.0,118.0,3,3,0.14559297632903614,1,0,0,0,1,0,5,1,1,2004,9,0,0,0,20,2000,7,1,0,1
16.52356082573315,12.631353452744506,77,6.602,224.15,210.46,223.0,196.0,30.0,5,1,0.21459169903549544,4,0,1,1,0,0,2,1,3,2004,4,0,0,0,20,2000,21,1,0,0
16.118095750958314,12.590252828281006,80,6.7,77.71,117.94,60.0,67.0,62.0,7,2,0.20147619688697893,1,0,0,0,1,0,5,1,1,2004,11,0,1,0,20,2000,4,1,0,0
16.213405921671733,12.517314982390968,97,5.552,118.29,186.0,118.0,69.0,34.0,3,1,0.16714851465640962,2,0,0,0,1,0,5,1,1,2004,10,0,0,0,20,2000,24,1,0,1
15.424948670398354,12.485619214333225,98,5.071,95.89,214.22,29.0,60.0,95.0,2,1,0.15739743541222811,3,0,0,0,1,0,5,1,1,2004,10,0,0,0,20,2000,10,1,0,1
16.34323728477552,12.621458381080068,104,5.2,223.86,76.95,201.0,195.0,189.0,1,1,0.15714651235361077,2,0,0,1,0,0,5,1,1,2004,10,0,0,0,20,2000,9,1,0,1
17.147715103853763,12.507668717763956,95,3.336,34.18,36.86,32.0,29.0,31.0,3,1,0.18050226425109223,3,1,0,0,0,1,5,1,1,2004,12,0,1,1,20,2000,6,1,0,1
16.341239282272525,12.472605133946704,119,6.578,137.11,144.6,97.0,108.0,115.0,1,1,0.1373213385064918,2,0,0,0,1,0,5,1,1,2004,3,0,0,0,20,2000,0,0,0,0
15.955576839107596,12.340730278707648,107,6.7,101.99,37.86,101.0,81.0,80.0,1,1,0.14911754055240745,2,0,0,0,0,0,5,1,1,2004,5,1,0,0,20,2000,12,1,0,1
16.118095750958314,12.276559067781363,124,7.2,82.05,43.87,80.0,68.0,66.0,9,6,0.12998464315288963,1,0,0,0,1,0,5,1,1,2004,8,0,0,0,20,2000,9,1,0,0
16.118095750958314,12.276465869399225,97,6.8,205.4,68.19,204.0,197.0,152.0,3,2,0.16616593557688983,1,0,0,0,1,0,5,1,1,2004,6,1,0,0,20,2000,8,1,0,0
16.118095750958314,12.206347607724604,83,7.273,151.28,144.19,151.0,92.0,62.0,4,2,0.19419392471034114,1,0,0,0,1,0,5,1,1,2004,9,0,0,0,20,2000,0,0,0,0
16.341239282272525,12.14685859089592,89,6.582,96.65,180.51,88.0,51.0,54.0,1,1,0.18360943013789355,2,0,0,0,1,0,5,1,1,2004,8,0,0,0,20,2000,19,1,0,0
16.257857680289998,12.143723725465597,95,5.6,60.21,94.21,51.0,48.0,51.0,4,1,0.1711353440030526,2,0,0,0,0,0,5,1,1,2004,11,0,1,0,20,2000,8,1,1,1
17.370858648025116,12.20497704557967,87,4.8,146.17,107.26,144.0,109.0,80.0,1,1,0.19966504193132317,3,0,1,1,0,1,5,1,1,2004,12,0,1,1,20,2000,43,1,0,0
16.588099342704055,12.068642233025637,97,5.0,139.8,89.14,111.0,126.0,127.0,4,2,0.1710113334299387,3,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,5,1,0,1
16.257857680289998,11.935234579603284,90,5.2,193.37,86.19,142.0,162.0,177.0,1,2,0.1806428631143333,2,0,0,1,0,0,5,1,1,2004,8,0,0,0,20,2000,0,0,0,1
16.341239282272525,11.962522284438302,108,6.034,101.06,161.29,58.0,98.0,93.0,3,2,0.15130777113215302,2,0,0,0,1,0,5,1,1,2004,10,0,0,0,20,2000,18,1,0,1
11.212509323993688,12.07911389143095,98,5.8,95.17,186.29,95.0,49.0,17.0,8,5,0.11441336044891517,1,0,0,0,1,0,5,1,1,2004,9,0,0,0,20,2000,15,1,0,1
16.118095750958314,11.918397239722838,122,4.941,129.33,51.27,129.0,111.0,104.0,10,2,0.13211553894228126,1,0,0,0,1,0,5,1,1,2004,4,0,0,0,20,2000,1,1,0,0
16.300417291085605,11.979360233401412,81,4.053,70.44,178.06,70.0,35.0,17.0,1,1,0.20123971964303217,3,0,0,0,1,0,5,1,1,2004,6,1,0,0,20,2000,4,1,0,1
16.52356082573315,11.815338502022003,98,6.4,141.19,64.21,117.0,131.0,137.0,4,3,0.16860776352788928,3,0,0,0,1,0,5,1,1,2004,11,0,1,0,20,2000,8,1,0,0
14.508658238524095,11.7004086774697,90,6.6,192.77,197.95,192.0,89.0,42.0,2,2,0.16120731376137884,3,0,0,1,1,0,5,1,1,2004,9,0,0,0,20,2000,9,1,0,1
15.687312888712007,11.40513978876412,91,6.422,216.75,37.15,199.0,208.0,212.0,4,3,0.17238805372210997,2,0,0,1,1,0,5,1,1,2004,10,0,0,0,20,2000,5,1,0,1
16.26002923361488,11.66575813374525,98,6.3,178.75,166.03,86.0,141.0,157.0,11,6,0.16591866564913144,2,0,0,1,1,0,5,1,1,2004,9,0,0,0,20,2000,0,0,0,0
16.384298768361326,11.319789644240368,150,6.662,185.69,133.38,95.0,141.0,178.0,1,1,0.10922865845574217,3,1,0,1,0,0,5,1,1,2004,11,0,1,0,20,2000,1,1,0,0
13.122365377402328,11.08077237985554,105,5.884,153.54,111.25,148.0,115.0,116.0,3,1,0.12497490835621265,1,0,0,0,1,0,5,1,1,2004,12,0,1,1,20,2000,11,1,0,0
15.990262393084793,11.197707742323926,90,5.939,180.34,67.05,159.0,167.0,176.0,4,3,0.17766958214538658,3,0,0,0,1,0,5,1,1,2004,3,0,0,0,20,2000,14,1,0,1
16.454567959008102,11.073257035520566,169,7.5,175.04,18.84,166.0,166.0,172.0,7,4,0.09736430744975208,2,0,0,0,1,0,5,1,1,2004,2,0,0,0,20,2000,0,0,0,0
15.501909696719672,11.070334647654704,94,5.818,127.81,108.88,123.0,102.0,75.0,4,1,0.1649139329438263,1,0,0,0,0,0,5,1,1,2004,2,0,0,0,20,2000,4,1,0,1
16.300417291085605,10.924102263049177,98,6.528,111.14,79.21,93.0,93.0,99.0,2,2,0.16633078868454698,3,0,0,0,1,0,5,1,1,2004,3,0,0,0,20,2000,4,1,0,0
15.201805169084134,11.208964947988772,95,4.394,53.1,128.76,49.0,31.0,26.0,1,2,0.160019001779833,3,0,0,0,1,0,5,1,1,2004,5,1,0,0,20,2000,9,1,0,1
16.34323728477552,10.71723601598266,96,5.412,170.01,87.78,150.0,145.0,137.0,1,1,0.170242055049745,2,0,0,1,0,0,5,1,1,2004,2,0,0,0,20,2000,5,1,0,1
16.97251102166758,10.702884852938732,90,6.597,138.0,106.82,94.0,107.0,123.0,1,1,0.18858345579630642,4,0,1,0,1,0,5,1,1,2004,11,0,1,0,20,2000,8,1,0,0
16.52356082573315,10.62563512702953,98,3.922,96.98,77.34,93.0,68.0,69.0,3,1,0.16860776352788928,3,0,0,0,0,0,5,1,1,2004,9,0,0,0,20,2000,0,0,0,1
14.151983508870948,10.531936199157135,94,5.8,124.92,151.98,124.0,73.0,55.0,1,2,0.1505530160518186,3,0,0,1,0,0,5,1,1,2004,12,0,1,1,20,2000,9,1,0,1
16.88356353960952,10.508786642522878,99,6.6,103.81,63.03,100.0,97.0,87.0,2,2,0.1705410458546416,2,1,0,0,0,0,5,1,1,2004,1,0,0,0,20,2000,1,1,0,0
14.508658238524095,10.425282789490703,86,5.838,92.52,92.3,78.0,76.0,64.0,6,4,0.16870532835493135,2,0,0,1,1,0,5,1,1,2004,7,1,0,1,20,2000,5,1,0,1
16.384298768361326,10.50818595991096,103,7.475,155.75,126.98,131.0,108.0,107.0,4,1,0.15907086182875074,5,0,1,1,1,0,5,1,1,2004,8,0,0,0,20,2000,6,1,0,0
16.45635208067428,10.348557915236652,91,5.5,137.51,198.98,28.0,89.0,135.0,1,2,0.1808390338535635,4,1,0,1,1,0,5,1,1,2004,4,0,0,0,20,2000,27,1,0,1
16.341239282272525,10.245196055952588,94,6.1,153.57,108.9,142.0,111.0,113.0,3,1,0.1738429710880056,2,0,0,0,1,0,5,1,2,2004,5,1,0,0,20,2000,0,0,0,0
15.955576839107596,10.605346673698095,82,7.5,90.84,110.82,66.0,71.0,88.0,1,1,0.1945802053549707,2,0,0,0,0,0,5,1,1,2004,8,0,0,0,20,2000,0,0,0,1
16.118095750958314,10.096213132628804,120,4.6,87.88,122.11,87.0,61.0,41.0,2,6,0.1343174645913193,4,0,0,1,1,0,5,1,1,2004,6,1,0,0,20,2000,2,1,1,1
16.213405921671733,10.313907034109423,104,6.428,160.51,30.77,160.0,150.0,144.0,5,5,0.1558981338622282,2,0,0,0,1,0,5,1,1,2004,7,1,0,1,20,2000,11,1,0,1
